func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
MASCULINO;19;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Comércio;44;1057,19;NAO
MASCULINO;46;AMARELA-BRANCA;MEDIO COMPLETO;AL;SIM;DE 100 A 249;Serviços;44;563,41;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Comércio;44;1093,36;NAO
MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 100 A 249;Indústria;44;1288,07;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Indústria;44;2057,03;SIM
FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;4409,36;SIM
MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;2433,71;SIM
MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Serviços;44;929,97;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Indústria;44;4617,03;SIM
FEMININO;26;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;1271,42;NAO
MASCULINO;21;SEM INFO;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Comércio;44;1696,25;NAO
MASCULINO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 250 A 499;Construçao civil;44;2079,78;NAO
FEMININO;29;PRETA-PARDA;SUPERIOR_INCOMPLETO;PB;NAO;DE 50 A 99;Serviços;40;2682,5;SIM
FEMININO;42;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;ATE 4;Serviços;44;1611,99;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1510,21;NAO
FEMININO;23;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Indústria;44;1090,04;NAO
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;RN;NAO;DE 5 A 9;Comércio;0;5580,54;SIM
FEMININO;39;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1583,63;SIM
MASCULINO;46;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 5 A 9;Comércio;44;997,99;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;MA;SIM;1000 OU MAIS;Serviços;44;1499,26;SIM
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1096,18;NAO
FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1169,71;NAO
MASCULINO;43;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 50 A 99;Serviços;44;1915,22;NAO
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Indústria;44;861,61;NAO
FEMININO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;PI;NAO;DE 5 A 9;Serviços;44;1300,0;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1519,54;NAO
MASCULINO;57;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;2095,48;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;ATE 4;Comércio;44;1803,4;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;1374,91;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Construçao civil;44;1367,26;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1502,83;SIM
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1887,53;SIM
MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;1;1788,26;SIM
MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;3727,87;SIM
FEMININO;54;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;1000 OU MAIS;Indústria;40;9472,49;SIM
FEMININO;45;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;39;1682,62;NAO
FEMININO;33;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Serviços;24;5741,85;SIM
MASCULINO;36;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1952,12;NAO
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;2680,64;NAO
MASCULINO;32;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Serviços;44;997,99;NAO
FEMININO;24;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1327,78;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1081,6;NAO
MASCULINO;29;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1734,2;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1167,31;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;1007,67;NAO
MASCULINO;24;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;MA;NAO;DE 5 A 9;Serviços;44;1881,67;SIM
FEMININO;28;SEM INFO;SUPERIOR_COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;758,25;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;951,88;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;SIM;1000 OU MAIS;Indústria;44;1081,03;SIM
FEMININO;31;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;1000 OU MAIS;Serviços;44;1473,49;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1426,31;SIM
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1720,25;SIM
MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Serviços;44;17296,34;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;2229,05;NAO
FEMININO;52;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;ATE 4;Serviços;44;1500,0;NAO
MASCULINO;20;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 500 A 999;Serviços;44;1458,07;NAO
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1590,18;SIM
MASCULINO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1747,07;SIM
MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;2832,51;SIM
FEMININO;37;AMARELA-BRANCA;SUPERIOR_COMPLETO;AL;NAO;DE 500 A 999;Serviços;40;6756,44;SIM
MASCULINO;34;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Construçao civil;44;1702,68;NAO
FEMININO;32;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1089,45;NAO
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;1130,87;NAO
FEMININO;24;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1657,6;NAO
MASCULINO;56;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Indústria;40;16356,42;NAO
FEMININO;23;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1707,18;SIM
FEMININO;23;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;2187,08;SIM
MASCULINO;47;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1682,13;NAO
FEMININO;59;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 10 A 19;Indústria;44;1512,69;SIM
MASCULINO;65;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;30;24082,52;SIM
MASCULINO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1616,0;NAO
MASCULINO;34;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 20 A 49;Indústria;44;1013,03;NAO
MASCULINO;42;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Indústria;44;3999,95;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;44;2218,99;SIM
MASCULINO;36;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;SIM;DE 5 A 9;Serviços;44;1640,49;SIM
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Indústria;44;1089,21;NAO
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;1728,11;SIM
MASCULINO;28;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 250 A 499;Serviços;40;4359,52;SIM
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;2056,34;SIM
FEMININO;28;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PI;NAO;DE 5 A 9;Serviços;40;4163,09;SIM
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1111,12;NAO
MASCULINO;39;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1209,86;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1645,61;SIM
MASCULINO;40;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;998,0;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;36;1609,33;SIM
MASCULINO;47;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1116,05;NAO
FEMININO;33;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1231,54;NAO
MASCULINO;40;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1584,43;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1252,76;NAO
MASCULINO;21;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;20;362,4;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;42;2151,81;SIM
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Indústria;44;1002,98;NAO
FEMININO;21;SEM INFO;SUPERIOR_INCOMPLETO;AL;NAO;DE 10 A 19;Serviços;44;1350,0;NAO
MASCULINO;34;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;26;1120,38;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;BA;SIM;DE 500 A 999;Construçao civil;44;3382,73;SIM
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;0;479,2;NAO
MASCULINO;34;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 5 A 9;Comércio;44;998,03;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1555,91;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1950,39;SIM
FEMININO;54;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;40;12242,85;SIM
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Serviços;44;1182,97;NAO
FEMININO;35;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 10 A 19;Serviços;44;1627,79;SIM
MASCULINO;36;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 20 A 49;Serviços;22;518,61;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Serviços;44;1048,36;NAO
MASCULINO;23;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;DE 50 A 99;Serviços;44;1129,69;NAO
MASCULINO;36;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 50 A 99;Serviços;8;8714,11;NAO
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;40;1556,5;SIM
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;SE;SIM;DE 10 A 19;Serviços;30;3920,56;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Serviços;36;1192,24;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;1000 OU MAIS;Serviços;38;2141,11;SIM
MASCULINO;50;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Indústria;44;1100,0;NAO
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 250 A 499;Serviços;36;1068,24;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;1500,76;SIM
FEMININO;20;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;1580,48;SIM
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1821,39;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1596,63;NAO
MASCULINO;23;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Serviços;40;1059,77;NAO
MASCULINO;46;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;2095,9;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;0;1058,62;NAO
MASCULINO;47;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1668,12;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Comércio;44;1673,08;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;998,0;NAO
MASCULINO;20;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1452,61;SIM
FEMININO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1100,0;NAO
FEMININO;44;PRETA-PARDA;MEDIO COMPLETO;PE;SIM;DE 500 A 999;Serviços;44;1699,59;SIM
FEMININO;32;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;ATE 4;Indústria;44;1091,3;NAO
MASCULINO;25;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 20 A 49;Indústria;44;1850,38;SIM
MASCULINO;22;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;40;1818,48;NAO
FEMININO;47;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;ATE 4;Comércio;44;1535,33;SIM
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1791,15;SIM
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;851,55;NAO
MASCULINO;28;AMARELA-BRANCA;SUPERIOR_COMPLETO;SE;NAO;1000 OU MAIS;Comércio;44;5772,02;SIM
MASCULINO;25;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;2662,09;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Serviços;44;1341,63;NAO
MASCULINO;25;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;ATE 4;Comércio;44;460,0;NAO
MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;2019,88;NAO
FEMININO;26;PRETA-PARDA;SUPERIOR_INCOMPLETO;PI;NAO;DE 5 A 9;Comércio;36;1399,33;NAO
FEMININO;34;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Indústria;44;1781,28;SIM
MASCULINO;29;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Serviços;44;1322,71;NAO
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1730,76;SIM
MASCULINO;26;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;26;2594,3;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;957,93;NAO
FEMININO;39;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 50 A 99;Indústria;44;998,0;NAO
MASCULINO;56;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Construçao civil;44;1723,69;NAO
MASCULINO;23;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 5 A 9;Serviços;44;3054,0;NAO
MASCULINO;41;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;24;1957,65;NAO
MASCULINO;27;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Agricultura;44;732,73;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1271,03;NAO
MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Comércio;44;1615,62;SIM
MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1185,59;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;44;983,89;NAO
MASCULINO;38;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Construçao civil;44;3237,51;NAO
MASCULINO;32;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 100 A 249;Serviços;44;1338,18;NAO
MASCULINO;34;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Comércio;44;998,0;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1824,01;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Serviços;44;1484,17;SIM
MASCULINO;18;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;1042,0;NAO
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1314,93;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1179,0;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;24;583,79;NAO
FEMININO;28;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;2799,7;NAO
MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;909,99;NAO
FEMININO;46;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1498,97;SIM
FEMININO;39;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1085,22;NAO
MASCULINO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Indústria;44;4145,66;NAO
FEMININO;35;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1102,5;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1044,94;NAO
MASCULINO;29;INDIGENA;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1536,69;SIM
MASCULINO;48;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Serviços;20;2739,27;SIM
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;978,1;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;1150,68;SIM
MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1157,41;NAO
MASCULINO;35;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;1197,6;NAO
MASCULINO;37;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1659,66;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1907,45;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;2080,12;SIM
FEMININO;21;SEM INFO;SUPERIOR_INCOMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1162,99;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;44;997,99;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;2698,73;SIM
MASCULINO;20;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1438,47;NAO
MASCULINO;29;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 250 A 499;Indústria;44;1041,12;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1850,76;SIM
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;40;1564,87;SIM
FEMININO;45;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1855,46;SIM
FEMININO;42;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;0;3156,87;NAO
MASCULINO;47;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 500 A 999;Indústria;44;2253,85;SIM
MASCULINO;40;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 100 A 249;Indústria;44;2139,96;NAO
FEMININO;43;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Comércio;44;1500,0;NAO
FEMININO;22;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1466,24;NAO
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 100 A 249;Serviços;44;1427,0;SIM
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 250 A 499;Serviços;44;1923,42;SIM
FEMININO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;1020,54;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Construçao civil;44;1580,67;SIM
MASCULINO;29;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;ATE 4;Indústria;44;997,99;NAO
FEMININO;51;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Indústria;44;1506,49;SIM
MASCULINO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;1;3352,88;NAO
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;2624,87;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;0;1999,3;SIM
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 100 A 249;Comércio;44;1744,47;SIM
MASCULINO;70;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 10 A 19;Indústria;40;2808,52;SIM
FEMININO;36;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 5 A 9;Serviços;35;882,84;NAO
FEMININO;42;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1095,5;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;ATE 4;Comércio;36;1683,29;SIM
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Indústria;44;1030,0;NAO
MASCULINO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;ATE 4;Serviços;40;998,57;NAO
FEMININO;37;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;30;3135,11;SIM
MASCULINO;43;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1572,68;NAO
MASCULINO;39;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Agricultura;44;1583,27;SIM
MASCULINO;41;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;2050,0;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Comércio;44;1441,26;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;880,58;NAO
MASCULINO;59;AMARELA-BRANCA;MEDIO COMPLETO;PE;SIM;DE 500 A 999;Serviços;44;4766,16;SIM
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1426,54;SIM
