;func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano;Label;Score
6621;MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Indústria;44;2302,83;SIM;SIM;0,6696
6622;MASCULINO;35;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 20 A 49;Construçao civil;44;1099,25;NAO;NAO;0,904
6623;FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;3345,99;SIM;SIM;0,6483
6624;MASCULINO;33;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;ATE 4;Serviços;44;1087,35;NAO;NAO;0,8985
6625;MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1042,35;NAO;NAO;0,899
6626;MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1246,35;NAO;NAO;0,8872
6627;FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Indústria;44;4954,57;NAO;SIM;0,6545
6628;MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1504,08;SIM;SIM;0,7373
6629;MASCULINO;27;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Agricultura;44;1042,35;NAO;NAO;0,8974
6630;FEMININO;24;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 10 A 19;Comércio;40;3656,26;NAO;SIM;0,5702
6631;FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;2791,02;SIM;SIM;0,704
6632;FEMININO;38;SEM INFO;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1321,86;NAO;NAO;0,8549
6633;MASCULINO;32;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 5 A 9;Agricultura;44;1115,17;NAO;NAO;0,898
6634;MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Indústria;44;1731,17;NAO;SIM;0,654
6635;MASCULINO;41;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 50 A 99;Agricultura;44;1241,62;NAO;NAO;0,8957
6636;FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Serviços;36;1746,8;SIM;SIM;0,7225
6637;FEMININO;33;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Comércio;44;3231,42;SIM;SIM;0,6312
6638;FEMININO;48;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;20;1602,75;SIM;SIM;0,643
6639;FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Indústria;44;1187,48;NAO;NAO;0,8917
6640;FEMININO;24;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Comércio;44;1375,85;NAO;NAO;0,795
6641;MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1342,42;SIM;NAO;0,8566
6642;MASCULINO;36;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 250 A 499;Agricultura;44;1002,9;NAO;NAO;0,8976
6643;MASCULINO;22;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1536,94;SIM;SIM;0,6362
6644;FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Comércio;44;1626,75;SIM;SIM;0,7296
6645;MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Construçao civil;44;2328,95;SIM;NAO;0,6054
6646;MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1294,92;NAO;NAO;0,8895
6647;MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;1628,82;SIM;SIM;0,7568
6648;MASCULINO;39;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 500 A 999;Serviços;12;6113,49;SIM;SIM;0,7004
6649;MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Serviços;42;1646,78;NAO;SIM;0,6131
6650;FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;1000 OU MAIS;Serviços;36;1514,62;SIM;SIM;0,7893
6651;FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;2223,43;NAO;SIM;0,7087
6652;MASCULINO;33;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Serviços;44;1193,59;NAO;NAO;0,8984
6653;FEMININO;40;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Administraçao pública;20;2046,67;SIM;SIM;0,7249
6654;MASCULINO;30;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;1130,12;NAO;NAO;0,8994
6655;FEMININO;61;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2451,11;SIM;SIM;0,7996
6656;MASCULINO;49;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Serviços;44;2672,56;SIM;SIM;0,5641
6657;MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1810,34;NAO;SIM;0,6523
6658;MASCULINO;44;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;41;1619,28;SIM;SIM;0,7055
6659;MASCULINO;55;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Construçao civil;44;647,06;NAO;NAO;0,9204
6660;MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Serviços;44;2049,26;SIM;SIM;0,6064
6661;MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;24;2204,06;NAO;SIM;0,6366
6662;FEMININO;52;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1173,33;NAO;NAO;0,8971
6663;MASCULINO;43;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 20 A 49;Construçao civil;44;1441,55;NAO;NAO;0,7579
6664;FEMININO;27;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;AL;NAO;DE 100 A 249;Comércio;0;1561,24;SIM;SIM;0,7346
6665;FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;36;1151,44;NAO;NAO;0,8462
6666;FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;979,05;NAO;NAO;0,8957
6667;MASCULINO;35;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1725,99;SIM;SIM;0,637
6668;MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 5 A 9;Serviços;44;1386,2;NAO;NAO;0,8112
6669;MASCULINO;29;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 500 A 999;Serviços;44;1262,46;NAO;NAO;0,8856
6670;FEMININO;24;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1625,52;SIM;SIM;0,7044
6671;MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;2014,87;SIM;SIM;0,6626
6672;FEMININO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1569,2;SIM;SIM;0,7109
6673;MASCULINO;45;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Construçao civil;44;1411,47;NAO;NAO;0,841
6674;FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1247,16;NAO;NAO;0,8862
6675;FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1344,43;NAO;NAO;0,8623
6676;FEMININO;29;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;2061,2;NAO;SIM;0,544
6677;MASCULINO;66;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;ATE 4;Comércio;44;2091,82;SIM;SIM;0,7578
6678;MASCULINO;22;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;1000 OU MAIS;Indústria;44;828,34;NAO;NAO;0,8905
6679;FEMININO;29;SEM INFO;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;1708,32;SIM;SIM;0,6946
6680;MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Indústria;44;1235,6;NAO;NAO;0,8887
6681;FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;1000 OU MAIS;Serviços;44;1927,05;SIM;SIM;0,7699
6682;FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;1802,76;NAO;SIM;0,6871
6683;MASCULINO;37;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;42;1992,22;NAO;SIM;0,5959
6684;MASCULINO;51;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Agricultura;44;1975,94;NAO;SIM;0,5438
6685;FEMININO;27;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1065,0;NAO;NAO;0,8965
6686;FEMININO;61;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1527,6;SIM;SIM;0,7796
6687;FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1638,61;SIM;SIM;0,7803
6688;FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;44;1247,47;NAO;NAO;0,8591
6689;MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Comércio;44;2147,85;NAO;SIM;0,5825
6690;MASCULINO;49;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Indústria;40;3884,89;SIM;SIM;0,6812
6691;MASCULINO;65;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1686,29;SIM;SIM;0,744
6692;FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 250 A 499;Indústria;44;1314,03;NAO;NAO;0,818
6693;FEMININO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1642,33;SIM;SIM;0,6431
6694;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;44;1635,37;SIM;SIM;0,7248
6695;FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1768,2;SIM;SIM;0,7205
6696;MASCULINO;42;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Serviços;44;1887,6;NAO;SIM;0,5545
6697;FEMININO;30;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1558,54;SIM;SIM;0,7212
6698;MASCULINO;27;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Construçao civil;44;1537,74;NAO;NAO;0,6683
6699;MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1643,62;SIM;SIM;0,7368
6700;FEMININO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1574,21;SIM;SIM;0,7681
6701;MASCULINO;52;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 5 A 9;Agricultura;44;998,0;NAO;NAO;0,9012
6702;MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;ATE 4;Indústria;44;1020,0;NAO;NAO;0,8978
6703;FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Indústria;44;1016,0;NAO;NAO;0,8931
6704;FEMININO;37;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1246,2;NAO;NAO;0,8873
6705;FEMININO;37;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 50 A 99;Serviços;44;913,01;NAO;NAO;0,8949
6706;MASCULINO;70;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 50 A 99;Indústria;40;6269,7;SIM;SIM;0,7674
6707;FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;1773,34;NAO;SIM;0,7171
6708;FEMININO;21;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1589,37;SIM;SIM;0,7339
6709;FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;30;1580,29;SIM;SIM;0,7379
6710;MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;ATE 4;Serviços;44;1081,17;NAO;NAO;0,8961
6711;FEMININO;31;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1200,0;NAO;NAO;0,8949
6712;FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Indústria;44;997,35;NAO;NAO;0,8947
6713;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1078,9;NAO;NAO;0,8955
6714;MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;2082,73;SIM;SIM;0,7019
6715;FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;36;1074,68;NAO;NAO;0,8617
6716;MASCULINO;46;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;998,0;NAO;NAO;0,9009
6717;MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1098,37;NAO;NAO;0,8998
6718;MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Comércio;44;5613,63;SIM;SIM;0,6842
6719;FEMININO;43;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Comércio;44;1309,87;NAO;NAO;0,856
6720;MASCULINO;46;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;SIM;1000 OU MAIS;Indústria;44;27938,17;SIM;SIM;0,6297
6721;FEMININO;52;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;1070,23;NAO;NAO;0,8942
6722;MASCULINO;37;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1284,49;NAO;NAO;0,8904
6723;FEMININO;30;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;1851,88;NAO;SIM;0,624
6724;MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Agricultura;44;1137,82;NAO;NAO;0,8955
6725;MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;966,97;NAO;NAO;0,9
6726;FEMININO;52;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1706,57;SIM;SIM;0,7694
6727;FEMININO;34;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1611,91;SIM;SIM;0,7033
6728;MASCULINO;34;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;44;4091,46;NAO;SIM;0,5795
6729;MASCULINO;51;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 5 A 9;Construçao civil;44;615,74;NAO;NAO;0,922
6730;FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Comércio;44;1554,65;SIM;SIM;0,7233
6731;MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2090,32;NAO;SIM;0,685
6732;FEMININO;25;SEM INFO;MEDIO COMPLETO;AL;NAO;ATE 4;Comércio;44;998,0;NAO;NAO;0,8957
6733;MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;44;1094,83;NAO;NAO;0,8986
6734;MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Comércio;44;3171,33;NAO;SIM;0,6647
6735;MASCULINO;40;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 50 A 99;Agricultura;44;1689,0;NAO;SIM;0,6016
6736;FEMININO;18;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1095,88;NAO;NAO;0,8843
6737;MASCULINO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1828,86;SIM;SIM;0,6126
6738;MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1045,5;NAO;NAO;0,8978
6739;MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;4040,66;SIM;SIM;0,612
6740;MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1635,36;SIM;SIM;0,6256
6741;MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;1201,9;NAO;NAO;0,8956
6742;FEMININO;21;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1321,94;SIM;NAO;0,5285
6743;FEMININO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1103,66;NAO;NAO;0,8962
6744;MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1012,9;NAO;NAO;0,8986
6745;FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Serviços;44;1082,8;NAO;NAO;0,8888
6746;FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;2266,02;SIM;SIM;0,6809
6747;MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;0;2100,0;NAO;SIM;0,6575
6748;FEMININO;50;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Indústria;44;1686,79;SIM;SIM;0,7056
6749;FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Comércio;44;1147,18;NAO;NAO;0,8939
6750;MASCULINO;45;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 500 A 999;Serviços;38;1197,6;NAO;NAO;0,8764
6751;FEMININO;32;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;8;2440,31;SIM;SIM;0,6645
6752;FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Indústria;44;1337,29;NAO;NAO;0,8406
6753;MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1022,95;NAO;NAO;0,8978
6754;MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;42;1509,24;NAO;SIM;0,7276
6755;MASCULINO;32;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Agricultura;44;711,76;NAO;NAO;0,9178
6756;MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Comércio;44;1201,1;NAO;NAO;0,898
6757;FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;40;3384,02;NAO;SIM;0,6437
6758;MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;997,99;NAO;NAO;0,8978
6759;FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;2209,85;SIM;SIM;0,7305
6760;MASCULINO;25;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;3057,93;SIM;SIM;0,6242
6761;MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;1044,48;NAO;NAO;0,8973
6762;MASCULINO;39;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;2784,38;NAO;SIM;0,6367
6763;MASCULINO;28;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1192,26;NAO;NAO;0,8982
6764;FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1041,31;NAO;NAO;0,8938
6765;MASCULINO;39;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1444,37;SIM;NAO;0,6159
6766;MASCULINO;27;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Indústria;44;2121,0;NAO;SIM;0,596
6767;MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 100 A 249;Serviços;1;2194,29;SIM;SIM;0,6185
6768;FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Comércio;0;618,65;NAO;NAO;0,8902
6769;FEMININO;31;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;AL;NAO;DE 10 A 19;Serviços;44;2300,0;NAO;SIM;0,6738
6770;MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Indústria;44;1858,76;SIM;SIM;0,6492
6771;MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Indústria;44;1603,64;SIM;SIM;0,6759
6772;MASCULINO;52;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1481,71;NAO;SIM;0,5329
6773;FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1601,01;SIM;SIM;0,718
6774;MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Construçao civil;44;1295,12;NAO;NAO;0,8963
6775;FEMININO;29;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Comércio;44;1963,9;SIM;SIM;0,6969
6776;MASCULINO;28;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1061,55;NAO;NAO;0,8992
6777;MASCULINO;41;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1796,86;SIM;SIM;0,5375
6778;FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Indústria;44;1134,0;NAO;NAO;0,8918
6779;FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 500 A 999;Serviços;44;2419,99;SIM;SIM;0,7456
6780;MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;1150,96;NAO;NAO;0,8272
6781;FEMININO;48;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Serviços;36;4411,57;SIM;SIM;0,6754
6782;MASCULINO;66;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 5 A 9;Serviços;0;6735,05;SIM;SIM;0,7583
6783;MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1155,1;NAO;NAO;0,897
6784;FEMININO;34;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 10 A 19;Construçao civil;44;1345,88;NAO;NAO;0,8641
6785;FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;MA;NAO;DE 100 A 249;Serviços;40;2711,97;NAO;SIM;0,5805
6786;MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;CE;SIM;1000 OU MAIS;Serviços;44;1577,44;SIM;SIM;0,7134
6787;MASCULINO;28;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;1000 OU MAIS;Serviços;36;2545,77;SIM;SIM;0,7343
6788;FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;36;1103,3;NAO;NAO;0,8613
6789;MASCULINO;44;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 250 A 499;Serviços;44;2430,3;NAO;SIM;0,5644
6790;MASCULINO;32;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;3830,07;SIM;SIM;0,5834
6791;MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;1008,0;NAO;NAO;0,8976
6792;FEMININO;47;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1498,4;SIM;SIM;0,7258
6793;MASCULINO;23;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 5 A 9;Construçao civil;44;1045,8;NAO;NAO;0,9036
6794;FEMININO;27;SEM INFO;SUPERIOR_INCOMPLETO;PE;NAO;ATE 4;Serviços;44;1493,47;NAO;SIM;0,5474
6795;MASCULINO;27;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1446,94;SIM;NAO;0,6074
6796;FEMININO;37;SEM INFO;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Serviços;4;3573,1;SIM;SIM;0,691
6797;FEMININO;36;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 5 A 9;Indústria;44;1418,31;NAO;NAO;0,7511
6798;FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;RN;SIM;1000 OU MAIS;Serviços;36;998,1;NAO;NAO;0,8639
6799;FEMININO;25;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;331,51;NAO;NAO;0,893
6800;MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Construçao civil;44;1572,45;NAO;NAO;0,6596
6801;MASCULINO;45;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1584,8;NAO;SIM;0,5461
