func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;44;1067,39;NAO
MASCULINO;51;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1516,2;SIM
FEMININO;22;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1600,29;SIM
FEMININO;49;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 5 A 9;Serviços;44;1100,97;NAO
FEMININO;25;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;3410,74;SIM
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;998,0;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1159,09;NAO
MASCULINO;57;PRETA-PARDA;MEDIO COMPLETO;BA;SIM;DE 20 A 49;Serviços;44;4592,01;SIM
MASCULINO;24;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1035,0;NAO
FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;41;1568,94;SIM
MASCULINO;33;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;SIM;DE 500 A 999;Agricultura;44;1197,6;NAO
MASCULINO;34;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Serviços;44;2172,9;SIM
MASCULINO;27;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 10 A 19;Serviços;18;2208,47;SIM
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Serviços;36;1698,5;SIM
MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Indústria;44;1841,26;NAO
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;2459,64;NAO
MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;6;929,99;NAO
MASCULINO;36;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 250 A 499;Agricultura;44;1311,04;NAO
MASCULINO;31;SEM INFO;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 50 A 99;Serviços;44;998,02;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;2253,21;SIM
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 50 A 99;Serviços;44;1591,79;NAO
FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;3117,4;NAO
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Construçao civil;44;1477,41;SIM
MASCULINO;21;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Administraçao pública;44;1563,16;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1502,99;NAO
MASCULINO;65;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Construçao civil;44;3309,52;SIM
MASCULINO;30;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1573,62;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Serviços;1;1390,15;NAO
MASCULINO;71;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 100 A 249;Indústria;40;5816,22;SIM
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Serviços;10;676,5;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;923,79;NAO
MASCULINO;42;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 500 A 999;Serviços;12;7795,7;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;801,3;NAO
MASCULINO;42;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1796,55;SIM
MASCULINO;31;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 500 A 999;Construçao civil;44;2330,69;NAO
FEMININO;20;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;719,98;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;40;1101,81;NAO
FEMININO;51;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;24;3567,4;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1708,56;SIM
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PI;NAO;DE 20 A 49;Agricultura;44;2408,32;NAO
MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;3168,9;SIM
FEMININO;27;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;44;1097,8;NAO
MASCULINO;24;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;1176,1;NAO
MASCULINO;26;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;993,78;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1597,59;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;36;2089,6;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1011,26;NAO
MASCULINO;26;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1286,08;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Construçao civil;44;1026,31;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Serviços;44;2925,03;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;829,1;NAO
FEMININO;40;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;3729,2;SIM
FEMININO;25;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1066,02;NAO
MASCULINO;25;SEM INFO;MEDIO COMPLETO;MA;NAO;ATE 4;Indústria;44;986,81;NAO
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;1000 OU MAIS;Comércio;44;1030,0;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Comércio;44;1500,65;SIM
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;ATE 4;Serviços;24;729,54;NAO
MASCULINO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 500 A 999;Serviços;40;375,94;NAO
MASCULINO;27;SEM INFO;SUPERIOR_COMPLETO;MA;NAO;DE 10 A 19;Serviços;44;2800,0;NAO
FEMININO;49;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 5 A 9;Indústria;44;1551,95;NAO
FEMININO;28;PRETA-PARDA;MEDIO COMPLETO;CE;SIM;1000 OU MAIS;Indústria;44;1011,56;NAO
MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1044,99;NAO
MASCULINO;39;SEM INFO;SUPERIOR_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;36;1095,52;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1349,06;NAO
FEMININO;34;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;6832,41;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;BA;SIM;DE 100 A 249;Serviços;36;1186,02;NAO
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Serviços;17;1271,42;SIM
MASCULINO;44;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;2795,97;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Indústria;0;1207,84;NAO
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Construçao civil;44;2533,53;NAO
FEMININO;27;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;0;1892,9;SIM
MASCULINO;26;SEM INFO;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 100 A 249;Agricultura;44;937,33;NAO
MASCULINO;43;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Serviços;44;1738,87;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Serviços;44;2799,44;SIM
MASCULINO;46;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 20 A 49;Serviços;38;2293,24;NAO
MASCULINO;31;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Serviços;1;3025,93;SIM
MASCULINO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1113,26;NAO
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Comércio;30;3218,49;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1141,44;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Indústria;44;1993,43;SIM
MASCULINO;55;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Indústria;40;17282,76;SIM
FEMININO;19;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1664,72;SIM
MASCULINO;20;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;1;1303,74;NAO
MASCULINO;65;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;4956,49;SIM
MASCULINO;39;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;44;2975,1;SIM
FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;1000 OU MAIS;Serviços;44;2082,48;SIM
MASCULINO;43;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 5 A 9;Agricultura;44;997,99;NAO
FEMININO;23;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;36;978,31;NAO
MASCULINO;18;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;ATE 4;Indústria;44;923,23;NAO
MASCULINO;23;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1321,22;NAO
MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Serviços;36;1757,26;SIM
MASCULINO;55;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;ATE 4;Agricultura;44;1029,99;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1482,37;NAO
MASCULINO;52;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1014,54;NAO
MASCULINO;27;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 10 A 19;Construçao civil;44;881,56;NAO
MASCULINO;33;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;MA;NAO;DE 500 A 999;Construçao civil;44;1303,3;NAO
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1086,16;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Serviços;44;1578,66;NAO
MASCULINO;38;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;12;8957,41;SIM
FEMININO;32;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 10 A 19;Comércio;20;1295,35;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 100 A 249;Comércio;44;1206,31;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1436,69;SIM
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1349,71;NAO
MASCULINO;28;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1100,0;NAO
MASCULINO;26;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Comércio;44;1703,73;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;2507,73;SIM
FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;DE 20 A 49;Serviços;25;1504,52;SIM
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;998,0;NAO
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 5 A 9;Comércio;36;1641,14;SIM
FEMININO;39;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1192,1;NAO
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;1782,0;SIM
MASCULINO;38;PRETA-PARDA;SUPERIOR_COMPLETO;CE;SIM;DE 250 A 499;Indústria;44;3149,0;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Agricultura;44;980,8;NAO
MASCULINO;51;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Serviços;44;1360,16;NAO
FEMININO;33;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1409,8;NAO
MASCULINO;44;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;4999,99;NAO
MASCULINO;30;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;929,03;NAO
FEMININO;24;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Indústria;44;2715,2;SIM
FEMININO;35;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1679,43;SIM
MASCULINO;34;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;2627,79;SIM
MASCULINO;32;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;22;499,0;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;21;1699,71;SIM
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1135,26;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;ATE 4;Serviços;44;420,22;NAO
FEMININO;28;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;ATE 4;Serviços;40;3360,25;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;44;2769,39;NAO
FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;998,01;NAO
MASCULINO;36;AMARELA-BRANCA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Comércio;44;1103,56;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Comércio;44;980,84;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;40;993,85;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 10 A 19;Serviços;44;1405,95;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1211,9;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 500 A 999;Indústria;44;1795,65;SIM
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;1135,65;NAO
MASCULINO;20;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1003,73;NAO
FEMININO;25;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Construçao civil;44;1350,0;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Comércio;44;1205,57;NAO
MASCULINO;55;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 50 A 99;Construçao civil;44;1350,44;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1954,39;SIM
MASCULINO;23;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Serviços;24;3095,79;NAO
FEMININO;23;SEM INFO;MEDIO COMPLETO;PE;NAO;ATE 4;Indústria;44;1071,14;NAO
MASCULINO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;PI;NAO;DE 10 A 19;Serviços;36;1000,0;NAO
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;ATE 4;Comércio;44;1110,0;NAO
FEMININO;38;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1439,28;SIM
MASCULINO;27;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Indústria;22;575,34;NAO
FEMININO;33;AMARELA-BRANCA;MEDIO COMPLETO;MA;SIM;DE 250 A 499;Construçao civil;44;1886,43;SIM
MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1019,7;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 20 A 49;Construçao civil;44;1832,01;NAO
MASCULINO;31;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;465,75;NAO
MASCULINO;32;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Comércio;44;1442,0;NAO
MASCULINO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;40;6236,12;SIM
MASCULINO;26;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Comércio;44;1540,45;NAO
MASCULINO;20;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;44;997,99;NAO
FEMININO;36;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 5 A 9;Comércio;44;1563,62;NAO
FEMININO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1628,75;SIM
FEMININO;20;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;477,0;NAO
FEMININO;36;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Comércio;44;2493,63;SIM
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;762,33;NAO
FEMININO;31;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 20 A 49;Serviços;40;1723,23;SIM
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Indústria;44;1687,84;SIM
MASCULINO;50;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1200,0;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;977,2;NAO
MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Comércio;44;2132,47;SIM
MASCULINO;51;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Construçao civil;44;2289,98;SIM
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;1000 OU MAIS;Serviços;36;1520,2;SIM
MASCULINO;24;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1240,62;NAO
MASCULINO;37;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1519,82;SIM
MASCULINO;41;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 500 A 999;Serviços;44;1206,61;NAO
FEMININO;60;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1779,39;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 5 A 9;Serviços;40;5829,91;SIM
MASCULINO;41;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 50 A 99;Indústria;0;1000,0;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;1000 OU MAIS;Serviços;44;1784,61;SIM
MASCULINO;27;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 10 A 19;Serviços;40;1028,0;NAO
MASCULINO;28;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;1000 OU MAIS;Indústria;44;1025,04;NAO
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 250 A 499;Indústria;44;1320,51;NAO
MASCULINO;20;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 20 A 49;Serviços;36;1589,94;SIM
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1249,42;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Serviços;44;1200,68;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1349,07;NAO
FEMININO;38;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;SE;NAO;DE 10 A 19;Serviços;44;1141,61;NAO
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;998,0;NAO
FEMININO;57;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;8909,02;NAO
FEMININO;21;PRETA-PARDA;SUPERIOR_INCOMPLETO;RN;NAO;DE 20 A 49;Serviços;44;1200,0;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1187,33;NAO
MASCULINO;35;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;24;9155,91;NAO
MASCULINO;38;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;1022,81;NAO
MASCULINO;30;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;40;3882,79;SIM
MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1520,69;SIM
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1178,56;NAO
MASCULINO;24;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1097,5;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 250 A 499;Agricultura;44;1035,0;NAO
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Indústria;44;1218,75;NAO
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Construçao civil;44;1437,62;NAO
FEMININO;30;SEM INFO;MEDIO COMPLETO;AL;SIM;1000 OU MAIS;Indústria;30;2175,71;SIM
MASCULINO;32;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1565,8;SIM
FEMININO;30;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;DE 5 A 9;Comércio;44;992,23;NAO
FEMININO;38;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1529,95;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 5 A 9;Indústria;44;981,36;NAO
FEMININO;42;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;14;375,52;NAO
FEMININO;39;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Serviços;36;2065,37;SIM
FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;2370,45;SIM
FEMININO;34;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;4854,53;SIM
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1340,62;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1036,92;NAO
FEMININO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 20 A 49;Comércio;0;380,43;NAO
MASCULINO;22;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1204,3;NAO
MASCULINO;49;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1593,75;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1050,0;NAO
FEMININO;19;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 500 A 999;Agricultura;44;1041,6;NAO
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;1206,92;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;30476,6;NAO
FEMININO;23;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Comércio;44;1329,15;NAO
MASCULINO;25;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;1053,44;NAO
FEMININO;22;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;BA;NAO;ATE 4;Comércio;44;1317,15;NAO
FEMININO;45;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;2103,57;NAO
FEMININO;22;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1455,69;SIM
